Protein.Group	Protein.Names	Genes	First.Protein.Description	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run1_GK18_rep1_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run2_GK21_rep2_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run5_GK17_rep3_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run8_GK22_rep4_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run15_GK5_rep5_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run16_GK12_rep6_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run17_GK15_rep7_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run18_GK8_rep8_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run20_GK11_rep9_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run21_GK7_rep10_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run26_GK16_rep11_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run27_GK14_rep12_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run29_GK20_rep13_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run30_GK10_rep14_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run32_GK4_rep15_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run33_GK3_rep16_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run34_GK9_rep17_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run35_GK13_rep18_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run36_GK6_rep19_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_Hela_1cpw_blo5run40_GK19_rep20_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run3_GL8_rep1_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run4_GL7_rep2_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run6_GL3_rep3_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run7_GL14_rep4_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run9_GL11_rep5_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run10_GL15_rep6_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run11_GL18_rep7_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run12_GL5_rep8_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run13_GL20_rep9_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run14_GL13_rep10_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run19_GL16_rep11_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run22_GL10_rep12_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run23_GL17_rep13_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run24_GL12_rep14_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run25_GL19_rep15_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run28_GL6_rep16_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run31_GL22_rep17_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run37_GL21_rep18_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run38_GL9_rep19_ch1_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp1\LL2076_HKHPp1_K562_1cpw_blo5run39_GL4_rep20_ch2_DIAdry.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run10_GN8_rep10_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run9_GN8_rep9_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run8_GN8_rep8_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run7_GN8_rep7_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run6_GN8_rep6_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run5_GN7_rep5_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run4_GN7_rep4_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run3_GN7_rep3_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run2_GN7_rep2_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_K562_lib_blo1run1_GN7_rep1_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run10_GN5_rep10_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run9_GN5_rep9_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run8_GN5_rep8_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run7_GN5_rep7_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run6_GN5_rep6_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run5_GN4_rep5_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run4_GN4_rep4_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run3_GN4_rep3_ch2_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run2_GN4_rep2_ch1_DIAwet10ng.raw	C:\Users\RTK\Downloads\dianntest\LL2076_HKHPp2\LL2076_HKHPp2_Hela_lib_blo1run1_GN4_rep1_ch2_DIAwet10ng.raw
P30613	KPYR_HUMAN	PKLR	Pyruvate kinase PKLR																						1.4685e+06																3.01167e+06	2.63966e+06					205357		58422.5					3.50422e+06	3.97317e+06	3.34043e+06	3.24688e+06	3.65347e+06	3.88322e+06	3.47966e+06	3.68291e+06	3.58364e+06	4.38316e+06
P30622	CLIP1_HUMAN	CLIP1	CAP-Gly domain-containing linker protein 1	454179	955086			253108	338319	665324		413870			417705	469954	474687	131662	563164	273207	339164	456103		725063		612301	810186	262303	753392			174101		365296	951630		361464			619757	312392			555401	517178	535362	504307	556392	539738	545704	488314	534501	600161	261528	266629	256935	269636	273413	264987	291801	277073	267132	269055
P30626	SORCN_HUMAN	SRI	Sorcin	5.7742e+06	7.76395e+06	2.99735e+06	8.18143e+06	3.37958e+06	6.05319e+06	4.56619e+06	2.26665e+06	5.60482e+06	8.68691e+06	1.73472e+06	3.87992e+06	9.43339e+06	6.83918e+06	670174	6.95961e+06	2.15702e+06	8.8008e+06	2.84061e+06	7.98683e+06	2.48759e+06	3.45978e+06	3.06978e+06		2.81852e+06	3.76202e+06	1.78602e+06	3.13147e+06	3.71189e+06	3.22412e+06	3.81702e+06	2.72144e+06		2.34667e+06	3.29294e+06		3.02428e+06	3.03405e+06	3.00385e+06	3.45554e+06	2.55935e+06	2.43822e+06	2.47404e+06	2.53414e+06	2.40091e+06	2.43562e+06	2.6553e+06	2.48913e+06	2.54265e+06	2.47541e+06	1.9354e+06	1.9209e+06	2.00191e+06	1.9236e+06	2.03407e+06	1.94973e+06	2.13089e+06	2.11972e+06	1.99354e+06	1.95215e+06
P30740	ILEU_HUMAN	SERPINB1	Leukocyte elastase inhibitor	4.49305e+06	1.53031e+06	2.0232e+06	3.79024e+06	1.69951e+06	1.52327e+06	809540	2.95784e+06	1.02131e+06	1.28112e+06		1.49972e+06	1.97434e+06	2.45433e+06		3.3408e+06	1.48286e+06	1.94555e+06	519338	1.51449e+06	3.85393e+06	4.58048e+06	3.64877e+06		4.83403e+06	2.82482e+06	2.02859e+06	4.82316e+06	2.97707e+06	3.91394e+06	4.96093e+06	3.03272e+06	2.09704e+07	9.28248e+06	4.26335e+06	1.0936e+06	4.65513e+06	3.17265e+06	2.71756e+06	4.95556e+06	3.61779e+06	3.59716e+06	3.63356e+06	3.64926e+06	3.90462e+06	3.48631e+06	3.63775e+06	3.81931e+06	4.04217e+06	3.53188e+06	1.60165e+06	1.70577e+06	1.67292e+06	1.73114e+06	1.71788e+06	1.84224e+06	1.77066e+06	1.7704e+06	1.62294e+06	1.97872e+06
P30825	SL7A1_HUMAN	SLC7A1	High affinity cationic amino acid transporter 1	694702	928929		1.27169e+06	719012	800721			1.08181e+06	1.06592e+06	712878				435298		344130	988914					889128	529802		1.92645e+06				922542	1.10444e+06								919404		1.31532e+06	981864	1.11258e+06	986472	1.15175e+06	1.20818e+06	1.2984e+06	1.32535e+06	1.21665e+06	1.22563e+06	551176	534478	351430	494805	470625	598079	569589	520843	475473	534459
P30837	AL1B1_HUMAN	ALDH1B1	Aldehyde dehydrogenase X, mitochondrial	3.02154e+06	4.63535e+06	3.40885e+06	3.30903e+06	5.22005e+06	2.41931e+06	3.72297e+06	8.63423e+06	4.77706e+06	5.86529e+06	6.51306e+06	2.50912e+06	4.29206e+06	4.29317e+06	3.13633e+06	5.27564e+06	5.39173e+06	6.87877e+06	5.56983e+06	2.01114e+06	1.44203e+06		1.49663e+06	1.40998e+06	1.20089e+06	1.96833e+06	2.26364e+06	1.1529e+06	2.13845e+06	1.19988e+06	1.68484e+06	2.41635e+06	2.1535e+06	1.25793e+06	2.58303e+06	2.1208e+06	2.3251e+06	2.22592e+06	1.91587e+06	1.70402e+06	1.39637e+06	1.06071e+06	1.18611e+06	1.06318e+06	1.4753e+06	1.06275e+06	1.19145e+06	1.10874e+06	1.13577e+06	1.10523e+06	1.39824e+06	1.34682e+06	1.4631e+06	1.49717e+06	1.50495e+06	1.24161e+06	1.4354e+06	1.38597e+06	1.48673e+06	1.31961e+06
P30838	AL3A1_HUMAN	ALDH3A1	Aldehyde dehydrogenase, dimeric NADP-preferring	462339	905205	1.7975e+06	2.78085e+06	2.07489e+06	368960	772299	491141	370653	247651	969088	636863	6.94007e+06	671702	320229		728310	795297		1.38066e+06																					105644	103417	114259	98730.4	78535.9	76057.5	85792.5	94555.2	195951	99337.5										
P30876	RPB2_HUMAN	POLR2B	DNA-directed RNA polymerase II subunit RPB2	1.33749e+06	2.01816e+06	1.39887e+06	1.22155e+06	973455	1.36275e+06	1.12007e+06	1.47048e+06	1.32234e+06	1.57528e+06		1.7319e+06	946559	1.20369e+06	1.51944e+06	1.50939e+06	483341	1.52603e+06	934112	5.92198e+06	1.44974e+06	6.2081e+06	1.51676e+06	4.60234e+06	1.2158e+06	1.2587e+06	3.27695e+06		1.47393e+06	1.83334e+06	1.41928e+06	1.91481e+06	859591	1.83185e+06	1.69663e+06	1.5098e+06	1.56607e+06	1.18393e+06	2.0668e+06	1.56203e+06	1.01485e+06	977206	920517	944553	981367	906217	959538	872734	937296	973371	1.22375e+06	1.27326e+06	1.27777e+06	1.29139e+06	1.26982e+06	1.22133e+06	1.26615e+06	1.22897e+06	1.30501e+06	1.26833e+06
P31040	SDHA_HUMAN	SDHA	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	7.43159e+06	8.61426e+06	6.45997e+06	5.77801e+06	9.2399e+06	7.64428e+06	8.02261e+06	4.58078e+06	6.09552e+06	7.49288e+06	4.43916e+06	5.82699e+06	7.24714e+06	7.52992e+06	8.68907e+06	5.90949e+06	7.76438e+06	7.39466e+06	7.34807e+06	6.08366e+06	3.97624e+06	3.62968e+06	3.89425e+06	3.38144e+06	4.02106e+06	3.23396e+06	3.39425e+06	4.05396e+06	4.37465e+06	3.53033e+06	3.07302e+06	4.24404e+06	3.01765e+06	3.96678e+06	4.21768e+06	3.39559e+06	2.69863e+06	3.53936e+06	3.72022e+06	3.32472e+06	3.92797e+06	3.57315e+06	3.77715e+06	3.67029e+06	3.85323e+06	3.89235e+06	3.74154e+06	3.81624e+06	3.74206e+06	3.79769e+06	3.16953e+06	3.00444e+06	3.3973e+06	3.46441e+06	3.43455e+06	3.03755e+06	3.3654e+06	3.32033e+06	3.25838e+06	3.09843e+06
P31146	COR1A_HUMAN	CORO1A	Coronin-1A																							383117		2.13322e+06			462886	1.14771e+06					962794	1.06801e+06		387575	542978			80143.2	46320.1		48559.8	94968.7	114386		54553.3	74758.4	39775.3	286328	331800	295792	352479	277529	324126	306352	313141	310315	303684
P31150	GDIA_HUMAN	GDI1	Rab GDP dissociation inhibitor alpha	597190	529387	1.31369e+06	894670	1.32831e+06	898120	1.8921e+06	1.28674e+06	1.18725e+06	1.31794e+06		1.53597e+06	1.04565e+06	1.43923e+06		1.1388e+06	1.30577e+06	681135		1.46865e+06	1.50301e+06	1.55815e+06	1.5418e+06		2.04616e+06		1.07243e+06			798296	1.68717e+06			964137			1.57604e+06	575914	1.24506e+06		838887	795027	844274	850479	836975	747644	701070	832457	764799	817322	439451	505972	496384	538364	506199	584894	537959	536405	514991	479607
P31153	METK2_HUMAN	MAT2A	S-adenosylmethionine synthase isoform type-2	6.96183e+06	5.53772e+06	6.04277e+06	9.15373e+06	6.74773e+06	6.85264e+06	4.63292e+06	4.93875e+06	5.85664e+06	6.14978e+06	3.67169e+06	6.41524e+06	4.15456e+06	6.76885e+06	1.45694e+06	8.02162e+06	3.18563e+06	6.40861e+06	5.58218e+06	5.7646e+06	4.69237e+06	3.3421e+06	4.89308e+06	1.76093e+06	3.15675e+06	3.63753e+06	4.35882e+06	7.24826e+06	4.42708e+06	3.28089e+06	3.58209e+06	4.87803e+06	3.40879e+06	3.86934e+06	4.20419e+06	1.9279e+06	5.04448e+06	4.35806e+06	3.78608e+06	4.79223e+06	1.35885e+07	1.17289e+07	1.41661e+07	1.17785e+07	1.43469e+07	1.2829e+07	1.33221e+07	1.40675e+07	1.37149e+07	1.35985e+07	6.87355e+06	7.05e+06	6.83494e+06	7.44304e+06	7.19812e+06	6.88402e+06	6.82832e+06	7.12817e+06	7.01637e+06	6.94993e+06
P31321	KAP1_HUMAN	PRKAR1B	cAMP-dependent protein kinase type I-beta regulatory subunit		174818		60180.6												100910	152546	171328													123638							88898.3			168924	190396	165506	196998	167106	167715	169734	158366	148069	173428	104451	125331	113225	107888	101311	99788.7	108163	95844.4	112189	130563
P31323	KAP3_HUMAN	PRKAR2B	cAMP-dependent protein kinase type II-beta regulatory subunit	1.94496e+06	1.21993e+06			1.02373e+06	812098	1.25683e+06				2.2764e+06	2.33226e+06	1.08986e+06	1.5315e+06	1.09629e+06			1.34281e+06	1.63132e+06		1.61898e+06		1.3017e+06			1.83093e+06			1.86308e+06	1.63412e+06	2.06315e+06			2.21638e+06	2.28083e+06		1.8047e+06	2.10991e+06	2.2167e+06	2.18217e+06	370966	249482	301085				334985	257710	312888	272594	916426	971032	940406	1.00067e+06	938835	1.00533e+06	860749	966048	941335	1.07292e+06
P31327	CPSM_HUMAN	CPS1	Carbamoyl-phosphate synthase [ammonia], mitochondrial	1.86128e+07	1.86858e+07	9.12367e+06	1.86079e+07	1.08164e+07	5.67105e+06	9.9076e+06	6.73295e+06	1.35802e+07	1.24602e+07	1.37104e+07	1.4543e+07	1.01485e+07	1.93506e+07	1.5272e+07	2.93028e+07	1.00557e+07	1.58158e+07	3.49811e+07	1.31499e+07	1.62179e+06			756202	543856		1.0721e+06		500084	1.10402e+06	699643	575420	1.359e+06	498601	484667	1.47623e+06	875964	322599	586488	1.08126e+06	1.86159e+07	2.02568e+07	1.86735e+07	1.86396e+07	1.99491e+07	1.72882e+07	1.83227e+07	1.94217e+07	1.9538e+07	1.87242e+07								10028.8		
P31350	RIR2_HUMAN	RRM2	Ribonucleoside-diphosphate reductase subunit M2	2.53649e+06				379142	764372			2.24005e+06	185672								1.20853e+06	809763				1.54539e+06			866311			1.72476e+06	451330	1.19916e+06	1.22578e+06		2.23654e+06	2.11974e+06			87064.1	1.55006e+06	1.98748e+06	1.612e+06	1.68543e+06	1.21547e+06	1.49249e+06	1.56356e+06	1.56373e+06	1.62634e+06	1.80958e+06	1.62373e+06	1.36371e+06	2.14665e+06	2.34822e+06	2.56428e+06	2.54784e+06	2.33617e+06	2.4999e+06	2.51697e+06	2.09473e+06	2.27352e+06	2.21175e+06
P31431	SDC4_HUMAN	SDC4	Syndecan-4																																									152489	86499.4	119626	58962.4	48815.5	86048.9	74270.4	62879.6	105116	109677										
P31483	TIA1_HUMAN	TIA1	Nucleolysin TIA-1 isoform p40									350434														527996		303497				1.08102e+06	672299	927578	755854		568723			423876	301578			197148	185224	225058	131141	153762	242627	219098	127466	190773	161301	170322	194376	177624	165747	200454	155492	187021	202623	207646	230043
P31641	SC6A6_HUMAN	SLC6A6	Sodium- and chloride-dependent taurine transporter													168335																												146219	68767.9	65563.4	86737.4	97020.6	42640.8	70806.1	95519.6	87225.2		248289	248527	244930	219844	235053	201350	220861	242002	230905	240564
P31689	DNJA1_HUMAN	DNAJA1	DnaJ homolog subfamily A member 1	5.35437e+06	5.2696e+06	4.90072e+06	5.58215e+06	6.08733e+06	4.59315e+06	2.46683e+06	4.28275e+06	4.63713e+06	7.76452e+06	4.91304e+06	5.61027e+06	6.11213e+06	5.08138e+06	2.89912e+06	4.63922e+06	2.19718e+06	6.42603e+06	3.93151e+06	4.43692e+06			657941		2.12274e+06	1.41671e+06	976322		2.12955e+06	1.74347e+06	1.80874e+06	2.81565e+06		3.91885e+06	935620		1.54159e+06	4.26417e+06	2.91309e+06	1.43801e+06	2.48758e+06	2.29514e+06	2.5809e+06	2.78192e+06	2.5684e+06	2.62521e+06	2.70885e+06	2.64505e+06	2.39229e+06	2.23435e+06	4.39891e+06	4.41554e+06	4.46672e+06	4.30676e+06	4.71384e+06	4.60237e+06	4.82086e+06	4.62964e+06	4.29871e+06	4.95642e+06
P31749	AKT1_HUMAN	AKT1	RAC-alpha serine/threonine-protein kinase																																									104239	74989.3	101344	94195.2	134110		80905.1	92893.9	154096		79564.3	61164.8	48030.1	52428.6	90587.8	88615.8	82013.2	88999	81032.2	71166.4
P31751	AKT2_HUMAN	AKT2	RAC-beta serine/threonine-protein kinase							358706																192240		570944													234947	314511		1.02906e+06	986201	906515	672687	124355	828259	147059	801257	920994	896537	732676	749941	971061	324237	291423	746911	765390	914704	606743	839022
P31930	QCR1_HUMAN	UQCRC1	Cytochrome b-c1 complex subunit 1, mitochondrial	2.25144e+06	3.59574e+06	2.92065e+06	4.31994e+06	4.27482e+06	2.68162e+06	3.86557e+06	3.75406e+06	3.90566e+06	2.49401e+06	4.57506e+06	3.02551e+06	4.76534e+06	3.47917e+06	4.66772e+06	4.27531e+06	2.74543e+06	4.46084e+06	7.3259e+06	3.0856e+06	4.22158e+06	3.6271e+06	4.64379e+06	5.73288e+06	5.91476e+06	5.16112e+06	4.89958e+06	8.4208e+06	5.21566e+06	5.79879e+06	5.21221e+06	3.73013e+06	4.56992e+06	4.40422e+06	3.28267e+06	5.27809e+06	4.1835e+06	3.34611e+06	4.54146e+06	4.50702e+06	4.86717e+06	4.77656e+06	4.82575e+06	5.40308e+06	5.00908e+06	5.11773e+06	4.87612e+06	4.92506e+06	4.97131e+06	4.68863e+06	4.29877e+06	4.64415e+06	4.36446e+06	4.54658e+06	4.49917e+06	4.63147e+06	4.61196e+06	4.63283e+06	4.48009e+06	4.4355e+06
P31937	3HIDH_HUMAN	HIBADH	3-hydroxyisobutyrate dehydrogenase, mitochondrial																																									920420	927233	1.03977e+06	1.02093e+06	966044	702387	705523	954368	976318	697248	455674	540884	432891	381257	587224	403154	394145	428361	534521	544365
P31939	PUR9_HUMAN	ATIC	Bifunctional purine biosynthesis protein ATIC	1.04866e+07	9.76795e+06	9.51114e+06	1.05337e+07	7.92937e+06	9.7691e+06	9.36244e+06	8.99531e+06	8.08518e+06	8.81974e+06	6.57083e+06	7.28121e+06	1.08989e+07	9.65957e+06	2.39546e+06	9.80605e+06	9.12482e+06	7.18579e+06	2.50459e+06	8.28136e+06	6.16392e+06	5.19294e+06	7.93589e+06	825342	6.12516e+06	7.02593e+06	6.69374e+06	5.54274e+06	6.11739e+06	6.08565e+06	9.11117e+06	6.99466e+06	1.8344e+06	5.61285e+06	6.05311e+06	3.09221e+06	1.00085e+07	7.85829e+06	8.56565e+06	7.15463e+06	6.45663e+06	6.58839e+06	6.57905e+06	6.72086e+06	6.77538e+06	6.91216e+06	6.64644e+06	6.9833e+06	6.21949e+06	6.46232e+06	7.34644e+06	7.3865e+06	7.46079e+06	7.35296e+06	7.33294e+06	7.41848e+06	7.17291e+06	7.25046e+06	7.56308e+06	7.693e+06
P31942	HNRH3_HUMAN	HNRNPH3	Heterogeneous nuclear ribonucleoprotein H3	7.83624e+06	6.75702e+06	6.96649e+06	5.34118e+06	6.93886e+06	6.94497e+06	1.01037e+07	9.61561e+06	6.65219e+06	5.79095e+06	7.91916e+06	6.87476e+06	6.35412e+06	5.67827e+06	9.82268e+06	5.92892e+06	7.04247e+06	6.6241e+06	6.1406e+06	9.63962e+06	1.48089e+07	1.37414e+07	1.09482e+07	1.1109e+07	6.01041e+06	7.90625e+06	1.05857e+07	9.07e+06	9.52456e+06	6.9719e+06	6.74772e+06	8.66734e+06	7.71916e+06	7.64586e+06	1.0362e+07	1.2933e+07	1.14428e+07	4.94897e+06	1.17566e+07	8.5279e+06	6.57595e+06	6.05734e+06	6.43464e+06	6.24541e+06	6.83794e+06	6.04156e+06	6.63867e+06	5.98436e+06	6.55988e+06	6.73133e+06	8.66441e+06	8.17239e+06	8.41166e+06	8.06696e+06	8.90999e+06	8.30447e+06	9.09602e+06	8.24773e+06	7.90765e+06	9.16017e+06
P31943	HNRH1_HUMAN	HNRNPH1	Heterogeneous nuclear ribonucleoprotein H	3.27865e+07	2.65908e+07	3.63994e+07	2.58816e+07	2.56691e+07	2.78582e+07	3.19289e+07	3.31627e+07	2.71711e+07	2.68985e+07	1.34842e+07	2.75335e+07	2.27626e+07	2.55014e+07	3.94709e+07	3.35937e+07	2.45641e+07	2.81165e+07	2.95304e+07	2.61398e+07	2.87006e+07	2.33174e+07	2.52786e+07	2.76289e+07	2.06169e+07	2.94976e+07	3.01525e+07	2.29544e+07	1.97261e+07	2.32289e+07	2.01039e+07	2.65571e+07	2.99782e+07	2.16903e+07	2.519e+07	2.56694e+07	2.5175e+07	2.1404e+07	2.15764e+07	2.68128e+07	1.75424e+07	1.53105e+07	1.78398e+07	1.61048e+07	1.74379e+07	1.61482e+07	1.6842e+07	1.63742e+07	1.71977e+07	1.59228e+07	1.60143e+07	1.66852e+07	1.66405e+07	1.69215e+07	1.62973e+07	1.5893e+07	1.63857e+07	1.55102e+07	1.59629e+07	1.50383e+07
P31946	1433B_HUMAN	YWHAB	14-3-3 protein beta/alpha	7.11568e+06	9.74097e+06	8.41287e+06	1.03449e+07	1.1841e+07	1.05254e+07	8.0378e+06	1.12829e+07	1.01171e+07	7.3438e+06	1.16593e+07	1.06914e+07	1.17294e+07	7.7482e+06		8.52511e+06	1.08637e+07	8.01696e+06	4.4531e+06	9.61192e+06	9.20274e+06	4.70618e+06	8.14636e+06	2.70213e+06	7.70241e+06	6.17751e+06	6.15534e+06	6.28882e+06	7.16634e+06	8.86261e+06	7.09274e+06	6.98742e+06	1.16541e+06	1.10637e+07	8.07164e+06	3.88997e+06	8.77558e+06	7.7626e+06	7.21022e+06	5.688e+06	1.38621e+07	1.27401e+07	1.39403e+07	1.29774e+07	1.33383e+07	1.36628e+07	1.534e+07	1.14539e+07	1.28664e+07	1.37143e+07	7.79401e+06	6.77083e+06	8.25959e+06	7.04228e+06	7.62049e+06	7.20918e+06	7.82706e+06	6.64531e+06	7.39653e+06	6.41752e+06
